504,FullTime
505,FullTime
506,FullTime
507,PartTime
508,PartTime
509,FullTime
510,FullTime
511,PartTime
512,FullTime
513,FullTime
514,FullTime
515,FullTime
516,PartTime
517,FullTime
518,FullTime
519,PartTime
520,PartTime
521,FullTime
522,FullTime
523,PartTime
524,FullTime
525,FullTime
526,FullTime
527,FullTime
528,FullTime
529,FullTime
530,PartTime
531,PartTime
532,FullTime
533,FullTime
534,FullTime
535,FullTime
536,FullTime
537,FullTime
538,FullTime
539,FullTime
540,PartTime
541,PartTime
542,PartTime
543,PartTime
544,FullTime
545,FullTime
546,FullTime
547,FullTime
548,FullTime
549,PartTime
550,FullTime
551,PartTime
552,FullTime
553,FullTime
554,FullTime
555,PartTime
556,FullTime
557,PartTime
558,PartTime
559,FullTime
560,FullTime
561,FullTime
562,FullTime
563,FullTime
564,FullTime
565,FullTime
566,FullTime
567,FullTime
568,FullTime
569,PartTime
570,FullTime
571,PartTime
572,PartTime
573,FullTime
574,FullTime
575,FullTime
576,FullTime
577,FullTime
578,FullTime
579,FullTime
580,FullTime
581,FullTime
582,FullTime
583,PartTime
584,PartTime
585,FullTime
586,PartTime
587,FullTime
588,FullTime
589,FullTime
590,FullTime
591,PartTime
592,FullTime
593,FullTime
594,FullTime
595,FullTime
596,FullTime
597,FullTime
598,PartTime
599,PartTime
600,FullTime
601,FullTime
602,PartTime
603,FullTime
604,FullTime
605,PartTime
606,FullTime
607,FullTime
608,FullTime
609,PartTime
610,PartTime
611,PartTime
612,FullTime
613,PartTime
614,FullTime
615,PartTime
616,FullTime
617,PartTime
618,FullTime
619,PartTime
620,FullTime
621,FullTime
622,PartTime
623,FullTime
624,PartTime
625,FullTime
626,FullTime
627,FullTime
628,FullTime
629,FullTime
630,PartTime
631,PartTime
632,FullTime
633,FullTime
634,PartTime
635,PartTime
636,FullTime
637,PartTime
638,FullTime
639,PartTime
640,PartTime
641,FullTime
642,FullTime
643,FullTime
644,FullTime
645,FullTime
646,FullTime
647,FullTime
648,FullTime
649,FullTime
650,FullTime
651,FullTime
652,FullTime
653,FullTime
654,FullTime
655,FullTime
656,FullTime
657,PartTime
658,FullTime
659,FullTime
660,PartTime
661,FullTime
662,FullTime
663,FullTime
664,PartTime
665,FullTime
666,PartTime
667,PartTime
668,FullTime
669,FullTime
670,FullTime
671,PartTime
672,FullTime
673,FullTime
674,PartTime
675,FullTime
676,FullTime
677,PartTime
678,PartTime
679,PartTime
680,FullTime
681,FullTime
682,FullTime
683,PartTime
684,FullTime
685,PartTime
686,PartTime
687,FullTime
688,FullTime
689,FullTime
690,FullTime
691,PartTime
692,FullTime
693,PartTime
694,FullTime
695,PartTime
696,FullTime
697,FullTime
698,PartTime
699,FullTime
700,FullTime
701,PartTime
702,PartTime
703,FullTime
704,FullTime
705,FullTime
706,PartTime
707,PartTime
708,FullTime
709,PartTime
710,PartTime
711,FullTime
712,FullTime
713,PartTime
714,FullTime
715,FullTime
716,PartTime
717,PartTime
718,FullTime
719,FullTime
720,PartTime
721,FullTime
722,FullTime
723,FullTime
724,FullTime
725,FullTime
726,FullTime
727,FullTime
728,FullTime
729,FullTime
730,PartTime
731,FullTime
732,PartTime
733,PartTime
734,FullTime
735,FullTime
736,FullTime
737,FullTime
738,FullTime
739,FullTime
740,FullTime
741,FullTime
742,FullTime
743,FullTime
744,PartTime
745,FullTime
746,FullTime
747,PartTime
748,FullTime
749,FullTime
750,FullTime
751,PartTime
752,PartTime
753,FullTime
754,FullTime
755,FullTime
756,PartTime
757,PartTime
758,PartTime
759,FullTime
760,FullTime
761,FullTime
762,FullTime
763,FullTime
764,FullTime
765,PartTime
766,PartTime
767,FullTime
768,FullTime
769,FullTime
770,FullTime
771,FullTime
772,PartTime
773,FullTime
774,FullTime
775,FullTime
776,FullTime
777,PartTime
778,PartTime
779,FullTime
780,FullTime
781,PartTime
782,FullTime
783,FullTime
784,FullTime
785,PartTime
786,FullTime
787,PartTime
788,FullTime
789,FullTime
790,FullTime
791,FullTime
792,FullTime
793,PartTime
794,FullTime
795,FullTime
796,FullTime
797,PartTime
798,PartTime
799,FullTime
800,PartTime
801,FullTime
802,PartTime
803,FullTime
804,FullTime
805,FullTime
806,FullTime
807,FullTime
808,FullTime
809,PartTime
810,FullTime
811,FullTime
812,FullTime
813,FullTime
814,PartTime
815,FullTime
816,FullTime
817,PartTime
818,PartTime
819,PartTime
820,FullTime
821,FullTime
822,FullTime
823,FullTime
824,FullTime
825,FullTime
826,PartTime
827,FullTime
828,FullTime
829,PartTime
830,FullTime
831,FullTime
832,FullTime
833,FullTime
834,PartTime
835,FullTime
836,PartTime
837,FullTime
838,FullTime
839,FullTime
840,FullTime
841,FullTime
842,FullTime
843,FullTime
844,FullTime
845,PartTime
846,FullTime
847,FullTime
848,PartTime
849,FullTime
850,FullTime
851,PartTime
852,FullTime
853,PartTime
854,FullTime
855,FullTime
856,FullTime
857,FullTime
858,FullTime
859,FullTime
860,PartTime
861,FullTime
862,PartTime
863,FullTime
864,PartTime
865,FullTime
866,PartTime
867,PartTime
868,FullTime
869,FullTime
870,FullTime
871,FullTime
872,FullTime
873,FullTime
874,FullTime
875,PartTime
876,FullTime
877,PartTime
878,FullTime
879,FullTime
880,PartTime
881,FullTime
882,PartTime
883,FullTime
884,FullTime
885,FullTime
886,FullTime
887,FullTime
888,PartTime
889,FullTime
890,FullTime
891,FullTime
892,PartTime
893,FullTime
894,PartTime
895,FullTime
896,FullTime
897,PartTime
898,FullTime
899,FullTime
900,PartTime
901,FullTime
902,FullTime
903,FullTime
904,FullTime
905,FullTime
906,FullTime
907,FullTime
908,PartTime
909,FullTime
910,PartTime
911,FullTime
912,FullTime
913,PartTime
914,PartTime
915,FullTime
916,PartTime
917,FullTime
918,FullTime
919,PartTime
920,FullTime
921,PartTime
922,PartTime
923,FullTime
924,FullTime
925,PartTime
926,FullTime
927,FullTime
928,PartTime
929,PartTime
930,FullTime
931,PartTime
932,PartTime
933,FullTime
934,FullTime
935,PartTime
936,PartTime
937,FullTime
938,FullTime
939,FullTime
940,FullTime
941,FullTime
942,FullTime
943,PartTime
944,FullTime
945,PartTime
946,PartTime
947,FullTime
948,PartTime
949,FullTime
950,FullTime
951,PartTime
952,FullTime
953,FullTime
954,FullTime
955,FullTime
956,PartTime
957,PartTime
958,FullTime
959,FullTime
960,FullTime
961,FullTime
962,FullTime
963,FullTime
964,PartTime
965,PartTime
966,PartTime
967,PartTime
968,FullTime
969,FullTime
970,FullTime
971,PartTime
972,FullTime
973,FullTime
974,FullTime
975,PartTime
976,FullTime
977,FullTime
978,FullTime
979,FullTime
980,PartTime
981,PartTime
982,FullTime
983,FullTime
984,FullTime
985,PartTime
986,FullTime
987,FullTime
988,FullTime
989,FullTime
990,FullTime
991,PartTime
992,FullTime
993,FullTime
994,FullTime
995,FullTime
996,PartTime
997,FullTime
998,FullTime
999,FullTime
1000,FullTime
1001,FullTime
1002,FullTime
1003,FullTime
1004,FullTime
1005,PartTime
1006,FullTime
1007,PartTime
1008,FullTime
1009,FullTime
1010,FullTime
1011,PartTime
1012,FullTime
1013,FullTime
1014,PartTime
1015,FullTime
1016,PartTime
1017,PartTime
1018,FullTime
1019,PartTime
1020,FullTime
1021,FullTime
1022,FullTime
1023,FullTime
1024,FullTime
1025,PartTime
1026,FullTime
1027,PartTime
1028,FullTime
1029,FullTime
1030,PartTime
1031,FullTime
1032,FullTime
1033,FullTime
1034,FullTime
1035,FullTime
1036,FullTime
1037,FullTime
1038,FullTime
1039,FullTime
1040,FullTime
1041,PartTime
1042,FullTime
1043,PartTime
1044,FullTime
1045,FullTime
1046,FullTime
1047,PartTime
1048,PartTime
1049,FullTime
1050,FullTime
1051,FullTime
1052,FullTime
1053,FullTime
1054,PartTime
1055,FullTime
1056,PartTime
1057,FullTime
1058,FullTime
1059,FullTime
1060,FullTime
1061,PartTime
1062,FullTime
1063,FullTime
1064,FullTime
1065,FullTime
1066,FullTime
1067,FullTime
1068,FullTime
1069,FullTime
1070,PartTime
1071,FullTime
1072,FullTime
1073,FullTime
1074,PartTime
1075,FullTime
1076,FullTime
1077,FullTime
1078,FullTime
1079,FullTime
1080,PartTime
1081,FullTime
1082,PartTime
1083,FullTime
1084,PartTime
1085,FullTime
1086,FullTime
1087,FullTime
1088,FullTime
1089,FullTime
1090,FullTime
1091,FullTime
1092,FullTime
1093,FullTime
1094,PartTime
1095,FullTime
1096,PartTime
1097,FullTime
1098,FullTime
1099,FullTime
1100,FullTime
1101,FullTime
1102,PartTime
1103,FullTime
1104,FullTime
1105,FullTime
1106,FullTime
1107,FullTime
1108,FullTime
1109,FullTime
1110,FullTime
1111,FullTime
1112,FullTime
1113,FullTime
1114,FullTime
1115,PartTime
1116,FullTime
1117,FullTime
1118,FullTime
1119,PartTime
1120,PartTime
1121,FullTime
1122,PartTime
1123,FullTime
1124,PartTime
1125,FullTime
1126,PartTime
1127,FullTime
1128,FullTime
1129,FullTime
1130,FullTime
1131,FullTime
1132,FullTime
1133,FullTime
1134,PartTime
1135,FullTime
1136,PartTime
1137,FullTime
1138,FullTime
1139,FullTime
1140,FullTime
1141,FullTime
1142,FullTime
1143,FullTime
1144,FullTime
1145,FullTime
1146,FullTime
1147,FullTime
1148,PartTime
1149,PartTime
1150,FullTime
1151,FullTime
1152,FullTime
1153,FullTime
1154,FullTime
1155,FullTime
1156,PartTime
1157,FullTime
1158,FullTime
1159,PartTime
1160,FullTime
1161,FullTime
1162,FullTime
1163,FullTime
1164,FullTime
1165,FullTime
1166,PartTime
1167,FullTime
1168,PartTime
1169,FullTime
1170,PartTime
1171,FullTime
1172,FullTime
1173,PartTime
1174,FullTime
1175,PartTime
1176,FullTime
1177,FullTime
1178,FullTime
1179,PartTime
1180,FullTime
1181,FullTime
1182,FullTime
1183,FullTime
1184,FullTime
1185,PartTime
1186,FullTime
1187,FullTime
1188,FullTime
1189,FullTime
1190,PartTime
1191,FullTime
1192,FullTime
1193,FullTime
1194,PartTime
1195,FullTime
1196,PartTime
1197,FullTime
1198,FullTime
1199,FullTime
1200,PartTime
1201,FullTime
1202,FullTime
1203,PartTime
1204,FullTime
1205,FullTime
1206,PartTime
1207,FullTime
1208,PartTime
1209,FullTime
1210,PartTime
1211,FullTime
1212,FullTime
1213,PartTime
1214,PartTime
1215,FullTime
1216,PartTime
1217,FullTime
1218,FullTime
1219,FullTime
1220,FullTime
1221,FullTime
1222,FullTime
1223,FullTime
1224,FullTime
1225,FullTime
1226,FullTime
1227,PartTime
1228,FullTime
1229,PartTime
1230,PartTime
1231,FullTime
1232,PartTime
1233,FullTime
1234,PartTime
1235,FullTime
1236,PartTime
1237,PartTime
1238,PartTime
1239,FullTime
1240,FullTime
1241,FullTime
1242,PartTime
1243,FullTime
1244,FullTime
1245,PartTime
1246,PartTime
1247,FullTime
1248,FullTime
1249,PartTime
1250,FullTime
1251,PartTime
1252,FullTime
1253,FullTime
1254,FullTime
1255,FullTime
1256,PartTime
1257,FullTime
1258,FullTime
1259,FullTime
1260,FullTime
1261,PartTime
1262,FullTime
1263,FullTime
1264,FullTime
1265,PartTime
1266,FullTime
1267,FullTime
1268,FullTime
1269,FullTime
1270,FullTime
1271,FullTime
1272,FullTime
1273,PartTime
1274,FullTime
1275,FullTime
1276,FullTime
1277,FullTime
1278,FullTime
1279,PartTime
1280,FullTime
1281,FullTime
1282,FullTime
1283,FullTime
1284,FullTime
1285,FullTime
1286,FullTime
1287,FullTime
1288,PartTime
1289,FullTime
1290,FullTime
1291,FullTime
1292,FullTime
1293,PartTime
1294,FullTime
1295,PartTime
1296,PartTime
1297,PartTime
1298,FullTime
1299,PartTime
1300,FullTime
1301,PartTime
1302,FullTime
1303,FullTime
1304,FullTime
1305,FullTime
1306,FullTime
1307,PartTime
1308,PartTime
1309,FullTime
1310,FullTime
1311,PartTime
1312,PartTime
1313,PartTime
1314,FullTime
1315,FullTime
1316,PartTime
1317,FullTime
1318,FullTime
1319,FullTime
1320,FullTime
1321,FullTime
1322,FullTime
1323,FullTime
1324,FullTime
1325,FullTime
1326,FullTime
1327,FullTime
1328,PartTime
1329,FullTime
1330,FullTime
1331,PartTime
1332,FullTime
1333,FullTime
1334,FullTime
1335,PartTime
1336,FullTime
1337,FullTime
1338,FullTime
1339,FullTime
1340,PartTime
1341,FullTime
1342,PartTime
1343,FullTime
1344,FullTime
1345,FullTime
1346,FullTime
1347,FullTime
1348,FullTime
1349,PartTime
1350,FullTime
1351,FullTime
1352,FullTime
1353,FullTime
1354,FullTime
1355,FullTime
1356,FullTime
1357,FullTime
1358,FullTime
1359,PartTime
1360,FullTime
1361,FullTime
1362,PartTime
1363,PartTime
1364,FullTime
1365,PartTime
1366,PartTime
1367,FullTime
1368,FullTime
1369,FullTime
1370,PartTime
1371,PartTime
1372,FullTime
1373,FullTime
1374,FullTime
1375,FullTime
1376,FullTime
1377,FullTime
1378,FullTime
1379,PartTime
1380,PartTime
1381,PartTime
1382,FullTime
1383,FullTime
1384,PartTime
1385,PartTime
1386,PartTime
1387,FullTime
1388,FullTime
1389,PartTime
1390,PartTime
1391,PartTime
1392,FullTime
1393,FullTime
1394,FullTime
1395,FullTime
1396,FullTime
1397,FullTime
1398,FullTime
1399,FullTime
1400,PartTime
1401,FullTime
1402,PartTime
1403,FullTime
1404,PartTime
1405,FullTime
1406,FullTime
1407,FullTime
1408,PartTime
1409,FullTime
1410,FullTime
1411,FullTime
1412,PartTime
1413,FullTime
1414,FullTime
1415,PartTime
1416,PartTime
1417,PartTime
1418,FullTime
1419,FullTime
1420,FullTime
1421,PartTime
1422,PartTime
1423,PartTime
1424,FullTime
1425,PartTime
1426,FullTime
1427,FullTime
1428,FullTime
1429,PartTime
1430,FullTime
1431,FullTime
1432,FullTime
1433,FullTime
1434,FullTime
1435,FullTime
1436,FullTime
1437,PartTime
1438,FullTime
1439,FullTime
1440,FullTime
1441,FullTime
1442,FullTime
1443,FullTime
1444,FullTime
1445,FullTime
1446,FullTime
1447,FullTime
1448,FullTime
1449,FullTime
1450,FullTime
1451,PartTime
1452,FullTime
1453,FullTime
1454,PartTime
1455,FullTime
1456,FullTime
1457,FullTime
1458,FullTime
1459,FullTime
1460,FullTime
1461,FullTime
1462,PartTime
1463,PartTime
1464,FullTime
1465,PartTime
1466,FullTime
1467,FullTime
1468,FullTime
1469,FullTime
1470,FullTime
1471,PartTime
1472,FullTime
1473,FullTime
1474,PartTime
1475,FullTime
1476,FullTime
1477,FullTime
1478,PartTime
1479,FullTime
1480,FullTime
1481,PartTime
1482,FullTime
1483,PartTime
1484,PartTime
1485,FullTime
1486,FullTime
1487,FullTime
1488,PartTime
1489,PartTime
1490,PartTime
1491,FullTime
1492,FullTime
1493,FullTime
1494,FullTime
1495,FullTime
1496,FullTime
1497,FullTime
1498,FullTime
1499,FullTime
1500,PartTime
1501,FullTime
1502,FullTime
1503,FullTime
1504,FullTime
1505,FullTime
1506,PartTime
1507,FullTime
1508,PartTime
1509,PartTime
1510,FullTime
1511,FullTime
1512,FullTime
1513,PartTime
1514,FullTime
1515,FullTime
1516,FullTime
1517,FullTime
1518,FullTime
1519,FullTime
1520,PartTime
1521,FullTime
1522,FullTime
1523,PartTime
1524,FullTime
1525,PartTime
1526,FullTime
1527,FullTime
1528,FullTime
1529,FullTime
1530,FullTime
1531,FullTime
1532,PartTime
1533,PartTime
1534,FullTime
1535,FullTime
1536,FullTime
1537,FullTime
1538,FullTime
1539,FullTime
1540,FullTime
1541,PartTime
1542,FullTime
1543,FullTime
1544,FullTime
1545,PartTime
1546,FullTime
1547,FullTime
1548,FullTime
1549,FullTime
1550,FullTime
1551,FullTime
1552,PartTime
1553,PartTime
1554,PartTime
1555,FullTime
1556,FullTime
1557,PartTime
1558,FullTime
1559,FullTime
1560,PartTime
1561,FullTime
1562,FullTime
1563,PartTime
1564,PartTime
1565,FullTime
1566,FullTime
1567,FullTime
1568,PartTime
1569,PartTime
1570,FullTime
1571,FullTime
1572,PartTime
1573,FullTime
1574,PartTime
1575,FullTime
1576,PartTime
1577,FullTime
1578,FullTime
1579,FullTime
1580,FullTime
1581,FullTime
1582,FullTime
1583,FullTime
1584,PartTime
1585,PartTime
1586,PartTime
1587,FullTime
1588,FullTime
1589,PartTime
1590,FullTime
1591,FullTime
1592,FullTime
1593,PartTime
1594,FullTime
1595,FullTime
1596,FullTime
1597,PartTime
1598,FullTime
1599,FullTime
1600,FullTime
1601,FullTime
1602,FullTime
1603,FullTime
1604,FullTime
1605,PartTime
1606,FullTime
1607,FullTime
1608,PartTime
1609,FullTime
1610,FullTime
1611,FullTime
1612,FullTime
1613,FullTime
1614,FullTime
1615,FullTime
1616,FullTime
1617,FullTime
1618,PartTime
1619,FullTime
1620,PartTime
1621,FullTime
1622,FullTime
1623,FullTime
1624,PartTime
1625,PartTime
1626,FullTime
1627,FullTime
1628,FullTime
1629,FullTime
1630,FullTime
1631,PartTime
1632,FullTime
1633,FullTime
1634,FullTime
1635,FullTime
1636,FullTime
1637,FullTime
1638,FullTime
1639,FullTime
1640,FullTime
1641,FullTime
1642,FullTime
1643,FullTime
1644,PartTime
1645,PartTime
1646,FullTime
1647,FullTime
1648,FullTime
1649,FullTime
1650,FullTime
1651,PartTime
1652,FullTime
1653,FullTime
1654,FullTime
1655,PartTime
1656,PartTime
1657,FullTime
1658,FullTime
1659,FullTime
1660,FullTime
1661,FullTime
1662,PartTime
1663,FullTime
1664,PartTime
1665,FullTime
1666,FullTime
1667,FullTime
1668,PartTime
1669,FullTime
1670,FullTime
1671,FullTime
1672,FullTime
1673,FullTime
1674,PartTime
1675,FullTime
1676,FullTime
1677,FullTime
1678,FullTime
1679,FullTime
1680,FullTime
1681,PartTime
1682,FullTime
1683,FullTime
1684,FullTime
1685,FullTime
1686,PartTime
1687,FullTime
1688,FullTime
1689,PartTime
1690,FullTime
1691,FullTime
1692,FullTime
1693,FullTime
1694,FullTime
1695,FullTime
1696,FullTime
1697,FullTime
1698,PartTime
1699,FullTime
1700,PartTime
1701,PartTime
1702,FullTime
1703,FullTime
1704,FullTime
1705,FullTime
1706,FullTime
1707,PartTime
1708,FullTime
1709,FullTime
1710,FullTime
1711,FullTime
1712,FullTime
1713,FullTime
1714,FullTime
1715,FullTime
1716,PartTime
1717,PartTime
1718,FullTime
1719,PartTime
1720,FullTime
1721,PartTime
1722,FullTime
1723,FullTime
1724,FullTime
1725,FullTime
1726,FullTime
1727,FullTime
1728,PartTime
1729,FullTime
1730,PartTime
1731,PartTime
1732,FullTime
1733,FullTime
1734,PartTime
1735,FullTime
1736,PartTime
1737,FullTime
1738,FullTime
1739,FullTime
1740,FullTime
1741,PartTime
1742,PartTime
1743,FullTime
1744,PartTime
1745,FullTime
1746,FullTime
1747,PartTime
1748,FullTime
1749,PartTime
1750,FullTime
1751,FullTime
1752,FullTime
1753,PartTime
1754,FullTime
1755,FullTime
1756,PartTime
1757,FullTime
1758,FullTime
1759,PartTime
1760,FullTime
1761,PartTime
1762,FullTime
1763,FullTime
1764,FullTime
1765,PartTime
1766,PartTime
1767,PartTime
1768,FullTime
1769,FullTime
1770,FullTime
1771,FullTime
1772,FullTime
1773,FullTime
1774,FullTime
1775,PartTime
1776,FullTime
1777,FullTime
1778,FullTime
1779,FullTime
1780,FullTime
1781,FullTime
1782,FullTime
1783,PartTime
1784,FullTime
1785,FullTime
1786,FullTime
1787,PartTime
1788,FullTime
1789,PartTime
1790,FullTime
1791,FullTime
1792,FullTime
1793,PartTime
1794,FullTime
1795,PartTime
1796,FullTime
1797,PartTime
1798,FullTime
1799,FullTime
1800,PartTime
1801,FullTime
1802,FullTime
1803,FullTime
1804,FullTime
1805,FullTime
1806,PartTime
1807,FullTime
1808,FullTime
1809,FullTime
1810,PartTime
1811,FullTime
1812,PartTime
1813,FullTime
1814,FullTime
1815,FullTime
1816,FullTime
1817,FullTime
1818,FullTime
1819,FullTime
1820,FullTime
1821,PartTime
1822,FullTime
1823,FullTime
1824,FullTime
1825,FullTime
1826,FullTime
1827,FullTime
1828,FullTime
1829,FullTime
1830,FullTime
1831,FullTime
1832,FullTime
1833,FullTime
1834,FullTime
1835,FullTime
1836,FullTime
1837,FullTime
1838,PartTime
1839,FullTime
1840,PartTime
1841,FullTime
1842,PartTime
1843,FullTime
1844,PartTime
1845,FullTime
1846,FullTime
1847,FullTime
1848,FullTime
1849,FullTime
1850,FullTime
1851,FullTime
1852,PartTime
1853,FullTime
1854,FullTime
1855,PartTime
1856,FullTime
1857,PartTime
1858,FullTime
1859,PartTime
1860,FullTime
1861,PartTime
1862,PartTime
1863,PartTime
1864,FullTime
1865,FullTime
1866,FullTime
1867,PartTime
1868,FullTime
1869,PartTime
1870,PartTime
1871,FullTime
1872,PartTime
